Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,427.5393,54.00642,48.44519,0.8951827,-0.1935823,-0.7543069,-0.04188412,-0.7118477,-0.03526191,0.7001967
0.4325675,427.538,54.00606,48.44485,0.8948436,-0.1939429,-0.7529668,-0.04021135,-0.7120002,-0.0325437,0.7002713
0.4604763,427.5368,54.00571,48.44526,0.8952557,-0.1942862,-0.7517776,-0.03937748,-0.7122917,-0.0309554,0.7000942
0.4776036,427.5365,54.00561,48.44534,0.8953415,-0.1943939,-0.7514749,-0.0390452,-0.7123682,-0.03039509,0.7000596
0.4876565,427.5365,54.00552,48.44528,0.8952775,-0.1944764,-0.7514933,-0.03883394,-0.7123409,-0.03018207,0.7001082
0.501228,427.5364,54.00541,48.44529,0.8952823,-0.1945884,-0.7513629,-0.03863046,-0.7122336,-0.02988953,0.7002414
0.5136487,427.5366,54.00536,48.44509,0.8950897,-0.1946411,-0.7516179,-0.03856074,-0.7121898,-0.03002064,0.7002841
0.5287758,427.5363,54.00534,48.44532,0.8953193,-0.1946602,-0.7512665,-0.03818559,-0.7121404,-0.02967394,0.7003697
0.5434334,427.5361,54.00531,48.44539,0.8953866,-0.194692,-0.7511411,-0.0381234,-0.7120312,-0.02958366,0.7004877
0.5568842,427.5361,54.00534,48.44543,0.8954251,-0.1946614,-0.7510672,-0.03783488,-0.7119732,-0.02925281,0.7005762
0.5705748,427.5359,54.00528,48.44548,0.8954825,-0.1947187,-0.7509157,-0.03773037,-0.7118102,-0.02911858,0.7007531
0.5842593,427.5358,54.00517,48.44551,0.8955109,-0.1948292,-0.7508258,-0.03773944,-0.7117174,-0.02907478,0.7008487
0.5985951,427.5357,54.00512,48.44554,0.8955328,-0.1948832,-0.7506766,-0.03751915,-0.7115193,-0.02890352,0.7010687
0.6123927,427.5355,54.00502,48.44563,0.8956221,-0.1949841,-0.7504996,-0.03735123,-0.7113968,-0.02882296,0.7012054
0.6304795,427.5354,54.00499,48.44564,0.8956324,-0.1950082,-0.7504342,-0.03707519,-0.7112372,-0.0288755,0.7013797
0.6410764,427.5353,54.00495,48.44572,0.8957158,-0.1950525,-0.7503302,-0.0369759,-0.7109989,-0.02873408,0.7016323
0.6549158,427.5353,54.00491,48.44576,0.8957541,-0.1950923,-0.7502918,-0.03677553,-0.7108301,-0.02851829,0.7018226
0.6687561,427.5352,54.00489,48.44581,0.8958082,-0.1951059,-0.7502139,-0.03649633,-0.7106927,-0.02824153,0.7019874
