Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,426.7148,54.48757,47.55587,0.005871534,0.2875703,0.07016599,0.06140919,-0.7127236,0.04967937,0.6969836
0.4327639,426.7134,54.48701,47.55349,0.003483176,0.2870157,0.07156885,0.06404674,-0.7201875,0.05155985,0.6888902
0.4584258,426.7131,54.48665,47.55235,0.002343237,0.2866489,0.07190174,0.06520265,-0.7234614,0.05232723,0.6852839
0.4777586,426.7131,54.4866,47.55214,0.002133127,0.2865977,0.07193137,0.06555718,-0.7237808,0.05213977,0.6849272
0.4873974,426.7131,54.48663,47.55223,0.002226121,0.2866268,0.0718984,0.06542151,-0.723268,0.05219005,0.6854777
0.5014892,426.7131,54.48664,47.55237,0.002367347,0.2866369,0.07186075,0.06527028,-0.7230685,0.05216336,0.6857046
0.513257,426.7132,54.48666,47.55262,0.002615314,0.2866554,0.0717923,0.06469558,-0.7218528,0.05211024,0.6870426
0.5287316,426.7133,54.48668,47.55286,0.002860026,0.2866776,0.07172261,0.06451274,-0.7209072,0.05179797,0.6880755
0.5433679,426.7134,54.48673,47.55318,0.003174952,0.2867262,0.07163621,0.06419678,-0.719744,0.05125786,0.689362
0.5569096,426.7134,54.48678,47.5535,0.003501859,0.2867813,0.07155602,0.06381895,-0.7183714,0.05091456,0.6908527
0.5705947,426.7135,54.48685,47.55396,0.003953266,0.2868519,0.07145967,0.06341013,-0.7168551,0.05059012,0.6924872
0.5854462,426.7137,54.48693,47.55441,0.004409262,0.2869309,0.07136419,0.06298786,-0.7153938,0.05016821,0.6940659
0.5980632,426.7138,54.48704,47.55497,0.004967872,0.2870388,0.07123181,0.06279956,-0.7140332,0.04985946,0.6955047
0.6117073,426.7139,54.48714,47.55548,0.005479629,0.2871436,0.07111765,0.06241641,-0.7125098,0.04974666,0.6971079
0.6296498,426.714,54.48729,47.55603,0.006023608,0.287284,0.07104977,0.06187205,-0.710736,0.04941708,0.698988
0.640139,426.714,54.48745,47.55655,0.006544806,0.287444,0.0709991,0.06123446,-0.7087538,0.04956196,0.7010436
0.6535254,426.7141,54.48756,47.55709,0.007083572,0.287564,0.07093374,0.06059416,-0.7068233,0.04950337,0.7030496
0.6695237,426.7141,54.48768,47.55749,0.007487327,0.287677,0.07088784,0.05999965,-0.7050143,0.04949808,0.7049148
0.6830543,426.7141,54.48772,47.55746,0.007462673,0.2877156,0.07089824,0.06013512,-0.7051553,0.04965735,0.704751
0.6953371,426.7142,54.4879,47.55824,0.008239649,0.2878962,0.07077453,0.0591563,-0.7020901,0.04944066,0.7079024
