Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,426.5994,54.475,47.56423,0.01422974,0.2750033,0.1856304,0.001548871,-0.7069166,0.03089948,0.70662
0.4308542,426.5992,54.47462,47.56413,0.01412126,0.2746153,0.1857581,0.001949865,-0.7061886,0.03108054,0.7073386
0.4679008,426.5995,54.47465,47.56361,0.01360706,0.2746519,0.1855173,0.0004844442,-0.7062596,0.03154593,0.7072496
0.4809559,426.5996,54.47478,47.56329,0.01328298,0.2747846,0.1854221,-0.000131309,-0.7065869,0.03169529,0.7069162
0.4896199,426.5996,54.47492,47.56307,0.0130645,0.2749215,0.1853646,-0.0006643534,-0.706793,0.03177489,0.7067062
0.5025278,426.5998,54.47504,47.56285,0.01284961,0.2750406,0.1852159,-0.00104854,-0.7073009,0.03181532,0.7061955
0.5175748,426.5999,54.47514,47.56264,0.01264223,0.2751366,0.185086,-0.001448376,-0.7076031,0.03203382,0.7058823
0.5292686,426.6,54.4752,47.5624,0.01239225,0.2751974,0.1849676,-0.001709587,-0.7081288,0.03204827,0.7053537
0.5444804,426.6001,54.47513,47.56236,0.01235665,0.2751325,0.1849305,-0.001852566,-0.7081102,0.03251994,0.7053504
0.5580416,426.6002,54.47523,47.56195,0.01194683,0.2752274,0.1848036,-0.002134271,-0.7091089,0.03188871,0.7043744
0.5721819,426.6003,54.4753,47.56171,0.01170512,0.2752953,0.1847603,-0.002951165,-0.7093961,0.03217718,0.704069
0.5869676,426.6003,54.47535,47.56152,0.01152047,0.275343,0.1847005,-0.003192104,-0.7097049,0.0324216,0.7037454
0.6075159,426.6003,54.47533,47.56137,0.0113708,0.2753313,0.1846501,-0.003479473,-0.7097866,0.03291054,0.703639
0.6301733,426.6005,54.47533,47.56122,0.01121804,0.2753352,0.1845135,-0.003861506,-0.7103181,0.03270655,0.7031099
0.6433471,426.6006,54.47527,47.56126,0.01125192,0.2752738,0.1844499,-0.004260698,-0.7101386,0.03268639,0.7032899
0.6579874,426.6006,54.4753,47.56126,0.01125772,0.2753006,0.1844003,-0.004431264,-0.7100101,0.03243244,0.7034304
0.6727185,426.6006,54.47541,47.56124,0.01124365,0.2754113,0.1843502,-0.004766122,-0.7099092,0.03249451,0.7035272
0.6876189,426.6007,54.47551,47.56124,0.01124056,0.275508,0.1843059,-0.004759627,-0.7098055,0.03244258,0.7036341
0.7019179,426.6007,54.47557,47.56128,0.01127279,0.2755719,0.1842826,-0.004831433,-0.7096075,0.03246844,0.7038322
