Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4007975,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4138663,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4206398,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4263223,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4319327,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4373274,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4425783,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.447578,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4529019,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4581068,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4635853,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4686469,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4737141,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4791709,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4842714,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4898163,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.4948542,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5000783,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5057518,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5108424,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5159832,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5209911,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5257069,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5306119,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5355706,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5408577,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5466731,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5523288,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5581214,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.5637079,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
