Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,426.6898,53.86348,47.72045,0.1704461,-0.3365268,0.09518775,0.01462297,-0.9610481,-0.04336371,0.272566
0.3865599,426.6913,53.85679,47.7215,0.1714965,-0.3432122,0.09365272,0.02133777,-0.961624,-0.02481132,0.272412
0.4099723,426.6911,53.85034,47.7201,0.1701005,-0.3496627,0.09388627,0.02455063,-0.9615102,-0.007815969,0.2735587
0.4180004,426.6901,53.84877,47.71839,0.168386,-0.3512297,0.09489682,0.02505747,-0.9610836,0.0006421767,0.2751184
0.4293701,426.6892,53.84713,47.7163,0.1662968,-0.3528682,0.09580214,0.02552894,-0.9605767,0.009978631,0.2766611
0.4449565,426.6884,53.84373,47.71464,0.1646361,-0.3562689,0.096554,0.02547782,-0.9602733,0.01981612,0.2771884
0.4587874,426.6881,53.83947,47.71299,0.1629918,-0.3605304,0.09687307,0.02645366,-0.9599866,0.03019302,0.2771542
0.4769378,426.6877,53.83478,47.71159,0.1615845,-0.3652214,0.09728824,0.02807316,-0.9598646,0.04039543,0.2761162
0.4870369,426.6874,53.83147,47.70981,0.1598062,-0.3685337,0.09757064,0.0306292,-0.9592923,0.05102017,0.2760745
0.5010191,426.687,53.82883,47.7086,0.1585939,-0.3711753,0.09803285,0.03212859,-0.9586781,0.0600631,0.276218
0.5145811,426.6865,53.82769,47.70712,0.1571187,-0.3723086,0.09849194,0.03346596,-0.9579751,0.06721956,0.2768489
0.5284879,426.6858,53.82711,47.7054,0.1554002,-0.3728901,0.09919477,0.03267273,-0.9574994,0.07112105,0.2776136
0.542944,426.6855,53.82748,47.70348,0.1534773,-0.3725173,0.09950852,0.02969266,-0.9570903,0.07191034,0.2791517
0.5565379,426.6856,53.82775,47.70207,0.1520664,-0.3722523,0.09941299,0.02764692,-0.956964,0.07254694,0.2796292
0.5704253,426.6858,53.82825,47.70089,0.1508839,-0.3717473,0.09923372,0.02669899,-0.9565945,0.07320335,0.2808125
0.5842867,426.6855,53.82894,47.69991,0.1499102,-0.3710583,0.09949268,0.02616831,-0.9561646,0.07199208,0.2826335
0.5964496,426.6853,53.82988,47.69854,0.148532,-0.3701264,0.09965917,0.02516892,-0.9556277,0.06777333,0.2855681
0.6118833,426.6854,53.83103,47.69731,0.14731,-0.3689691,0.09964727,0.02323178,-0.9554554,0.06387153,0.2872034
0.6302122,426.6856,53.83223,47.69639,0.1463904,-0.3677673,0.09936561,0.02103966,-0.9556121,0.05929122,0.2878324
