Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,427.6597,54.03236,48.49196,0.9419599,-0.1676363,-0.8746789,-0.07659142,-0.743903,-0.1021428,0.6559794
0.4326511,427.6595,54.03247,48.49168,0.9416769,-0.167529,-0.8745397,-0.07690456,-0.7445289,-0.1012557,0.6553699
0.4667802,427.6595,54.03269,48.49128,0.941272,-0.1673093,-0.8744362,-0.07704789,-0.7448752,-0.1005668,0.6550657
0.4850698,427.6595,54.03276,48.4911,0.9411013,-0.167237,-0.8745131,-0.07712713,-0.7449546,-0.1003712,0.654996
0.4939038,427.6596,54.03279,48.49102,0.9410194,-0.1672151,-0.874558,-0.07722078,-0.7449719,-0.1002935,0.6549773
0.506134,427.6596,54.03265,48.49096,0.9409523,-0.1673559,-0.8745598,-0.07714728,-0.7450618,-0.1001946,0.6548988
0.5199262,427.6596,54.03247,48.49088,0.9408725,-0.1675329,-0.8745628,-0.07724305,-0.7451081,-0.1001393,0.6548434
0.5346158,427.6596,54.03233,48.49078,0.9407807,-0.1676671,-0.8746431,-0.07742243,-0.7451078,-0.09999749,0.6548442
0.5483642,427.6597,54.0322,48.4907,0.9407002,-0.1678059,-0.8747363,-0.07730685,-0.7452112,-0.09984699,0.654763
0.5624818,427.6598,54.03212,48.49073,0.9407216,-0.1678813,-0.8747695,-0.07745141,-0.7453035,-0.09984408,0.6546413
0.5772679,427.6598,54.03208,48.4908,0.9407936,-0.1679183,-0.8747973,-0.07736522,-0.7452873,-0.09994915,0.6546539
0.5899531,427.6598,54.03213,48.49088,0.9408782,-0.1678744,-0.8747901,-0.0772857,-0.745315,-0.1002352,0.6545881
0.6029524,427.6596,54.03241,48.491,0.9409968,-0.1675868,-0.8746386,-0.07726803,-0.7452582,-0.1004413,0.6546233
0.6172208,427.6595,54.03271,48.49116,0.9411561,-0.1672903,-0.8744714,-0.07719356,-0.7452328,-0.100437,0.6546617
0.6352158,427.6595,54.03273,48.49123,0.9412223,-0.1672668,-0.8744423,-0.07718123,-0.7451255,-0.1004124,0.654789
0.6460167,427.6594,54.03275,48.49131,0.941312,-0.1672498,-0.8744234,-0.07709276,-0.7450386,-0.1004039,0.6548995
0.659245,427.6594,54.0326,48.49134,0.9413331,-0.1674017,-0.8744216,-0.07705719,-0.7449545,-0.1002902,0.6550168
0.6736053,427.6594,54.03238,48.49132,0.9413183,-0.1676226,-0.8744339,-0.07686888,-0.744862,-0.1001669,0.6551629
0.6872553,427.6595,54.03214,48.49131,0.9413102,-0.167867,-0.8744623,-0.07663098,-0.7447876,-0.09994465,0.6553094
