Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,426.7761,54.17485,47.55463,0.00462193,-0.02515507,0.00893563,0.03345973,-0.7079979,-0.003791512,0.7054113
0.4217784,426.7757,54.1748,47.5542,0.004198484,-0.02519542,0.009323984,0.0338764,-0.7085903,-0.002301583,0.7048028
0.4379779,426.7755,54.17475,47.55377,0.003766254,-0.025255,0.00953503,0.03400253,-0.7089692,-0.001638273,0.7044175
0.4464988,426.7754,54.17476,47.55369,0.003686901,-0.02524082,0.009567819,0.03421366,-0.709013,-0.001630882,0.7043632
0.4575166,426.7754,54.17476,47.55364,0.003636573,-0.02524385,0.009580025,0.03429192,-0.7091,-0.001542516,0.704272
0.4716842,426.7755,54.17467,47.55361,0.003606002,-0.02533308,0.009480983,0.03443611,-0.7091202,-0.00142196,0.7042449
0.4855286,426.7757,54.17455,47.5536,0.00360192,-0.02544791,0.00933573,0.03449477,-0.7091459,-0.001280004,0.7042164
0.4999268,426.7757,54.17447,47.55364,0.003633759,-0.02553625,0.009302988,0.03445879,-0.7092499,-0.001236247,0.7041135
0.5133076,426.7757,54.17441,47.55368,0.003676291,-0.02559049,0.009280201,0.03441277,-0.7093222,-0.001293689,0.7040428
0.5278991,426.7758,54.17444,47.55374,0.003736369,-0.02556372,0.009229086,0.03445653,-0.7092974,-0.001356009,0.7040656
0.5419502,426.7758,54.17449,47.55383,0.00382084,-0.02551446,0.009156832,0.03447919,-0.7092522,-0.001406679,0.7041098
0.5549554,426.7759,54.17451,47.5539,0.003894128,-0.02548975,0.009077486,0.03446328,-0.7091822,-0.001421466,0.7041811
0.569701,426.776,54.17448,47.55397,0.00396236,-0.02552193,0.009011186,0.03441598,-0.7090938,-0.001501562,0.7042723
0.5836837,426.7761,54.17445,47.55404,0.004030325,-0.02555259,0.008942041,0.03412663,-0.7090399,-0.001542216,0.7043405
0.5972388,426.7761,54.17447,47.554,0.00399683,-0.02553375,0.008931606,0.0340158,-0.7089519,-0.001591597,0.7044343
0.6107824,426.7761,54.17449,47.55395,0.003949746,-0.02551238,0.008921662,0.03384829,-0.7088915,-0.001627298,0.7045031
0.6243762,426.7761,54.17454,47.55389,0.003882423,-0.02546354,0.008920152,0.03374152,-0.7088236,-0.001732185,0.7045764
0.6388173,426.7761,54.17462,47.55379,0.003785979,-0.02538038,0.008904044,0.03364003,-0.708813,-0.001829827,0.7045917
0.6519942,426.7761,54.1747,47.55368,0.003673848,-0.02530353,0.00888872,0.03356359,-0.7087893,-0.001856199,0.704619
