Time,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
1.287887,426.785,53.775,47.55,-0.06377116,-0.6357594,-0.03616275,0.768398
1.308525,426.785,53.775,47.55,-0.0634053,-0.6358398,-0.03649371,0.7683462
1.328741,426.785,53.775,47.55,-0.06487899,-0.6355982,-0.03836625,0.7683318
1.349383,426.785,53.775,47.55,-0.06601032,-0.6359254,-0.03879362,0.7679432
1.369829,426.785,53.775,47.55,-0.06620087,-0.6352816,-0.03945746,0.7684256
1.390357,426.785,53.775,47.55,-0.06601095,-0.6352724,-0.03991465,0.7684259
1.406588,426.785,53.775,47.55,-0.0664096,-0.6350897,-0.04120706,0.7684745
1.427086,426.785,53.775,47.55,-0.06752212,-0.6351663,-0.04184555,0.7682796
1.447548,426.785,53.775,47.55,-0.0675359,-0.6349927,-0.04099021,0.768468
1.468044,426.785,53.775,47.55,-0.06800736,-0.6351852,-0.04092786,0.7682706
1.488722,426.785,53.775,47.55,-0.06801384,-0.6355615,-0.04106102,0.7679517
1.509199,426.785,53.775,47.55,-0.06811752,-0.6358616,-0.04176413,0.7676561
1.529656,426.785,53.775,47.55,-0.06770562,-0.6361092,-0.04175542,0.7674879
1.549954,426.785,53.775,47.55,-0.06814776,-0.6363761,-0.04240066,0.767192
1.566368,426.785,53.775,47.55,-0.06853051,-0.6373624,-0.04222424,0.7663485
1.586885,426.785,53.775,47.55,-0.06892023,-0.6377943,-0.04173654,0.7659808
1.607162,426.785,53.775,47.55,-0.06912164,-0.6380517,-0.04133539,0.7657698
1.627833,426.785,53.775,47.55,-0.06953128,-0.6382195,-0.04257139,0.7655254
1.648048,426.785,53.775,47.55,-0.06988702,-0.6388735,-0.04436896,0.764845
1.668959,426.785,53.775,47.55,-0.07130263,-0.6404473,-0.04467032,0.7633792
1.689236,426.785,53.775,47.55,-0.07325965,-0.641549,-0.04527584,0.7622324
1.710036,426.785,53.775,47.55,-0.07214098,-0.6414384,-0.04369457,0.7625242
1.730247,426.785,53.775,47.55,-0.07231551,-0.6420888,-0.04360477,0.7619653
1.746502,426.785,53.775,47.55,-0.07257041,-0.6428061,-0.04404921,0.7613105
1.771375,426.785,53.775,47.55,-0.07326885,-0.6439452,-0.04406193,0.7602795
1.787769,426.785,53.775,47.55,-0.07436587,-0.6452537,-0.04384689,0.7590751
1.808227,426.785,53.775,47.55,-0.07457641,-0.6457973,-0.04258263,0.7586638
1.828657,426.785,53.775,47.55,-0.07495793,-0.6471282,-0.04199442,0.7575241
1.849394,426.785,53.775,47.55,-0.07440942,-0.647579,-0.0422474,0.757179
1.869372,426.785,53.775,47.55,-0.0742866,-0.6484776,-0.04215226,0.7564269
1.890133,426.785,53.775,47.55,-0.07473665,-0.6485596,-0.04193639,0.7563242
1.906273,426.785,53.775,47.55,-0.07518621,-0.6489781,-0.04173096,0.755932
1.926653,426.785,53.775,47.55,-0.07499374,-0.6486793,-0.04163739,0.7562126
1.94725,426.785,53.775,47.55,-0.07407095,-0.6479166,-0.04105701,0.7569888
1.96768,426.785,53.775,47.55,-0.07387914,-0.6475312,-0.04047809,0.7573683
1.988438,426.785,53.775,47.55,-0.07418533,-0.647243,-0.0403374,0.7575922
2.008987,426.785,53.775,47.55,-0.07454523,-0.6473709,-0.04051241,0.7574383
2.029503,426.785,53.775,47.55,-0.07478961,-0.6473309,-0.0404956,0.7574493
2.049586,426.785,53.775,47.55,-0.07485499,-0.6471408,-0.04047097,0.7576065
2.070272,426.785,53.775,47.55,-0.07414141,-0.6468821,-0.04062123,0.7578896
2.090585,426.785,53.775,47.55,-0.07410029,-0.6468065,-0.04057081,0.7579608
2.107057,426.785,53.775,47.55,-0.07422008,-0.6468208,-0.04054733,0.7579381
2.127375,426.785,53.775,47.55,-0.07439259,-0.6468788,-0.04035214,0.7578822
2.147885,426.785,53.775,47.55,-0.07462226,-0.6467638,-0.03979152,0.7579873
2.168343,426.785,53.775,47.55,-0.07480939,-0.6464937,-0.03991993,0.7581925
2.188866,426.785,53.775,47.55,-0.07492653,-0.6466385,-0.03980282,0.7580636
2.209244,426.785,53.775,47.55,-0.07498635,-0.6468142,-0.03966815,0.7579149
2.230417,426.785,53.775,47.55,-0.07504555,-0.6475476,-0.03946437,0.7572932
2.250306,426.785,53.775,47.55,-0.07543419,-0.6481432,-0.03866112,0.7567862
2.270757,426.785,53.775,47.55,-0.07556691,-0.6482459,-0.03825182,0.7567058
2.286942,426.785,53.775,47.55,-0.07567351,-0.6485506,-0.03819439,0.7564369
2.307696,426.785,53.775,47.55,-0.07540857,-0.6485319,-0.03862616,0.7564575
2.328279,426.785,53.775,47.55,-0.07541627,-0.648617,-0.03892963,0.7563683
2.348541,426.785,53.775,47.55,-0.07567335,-0.6488873,-0.03904323,0.7561049
2.369223,426.785,53.775,47.55,-0.07604297,-0.6489545,-0.03866979,0.7560294
2.389943,426.785,53.775,47.55,-0.07631588,-0.6490915,-0.038805,0.7558771
2.410104,426.785,53.775,47.55,-0.07581538,-0.6492267,-0.03919847,0.7557912
2.430364,426.785,53.775,47.55,-0.07621133,-0.6495195,-0.03962768,0.7554773
2.446891,426.785,53.775,47.55,-0.0758329,-0.6498108,-0.04003008,0.7552436
2.46732,426.785,53.775,47.55,-0.07601134,-0.6503621,-0.04019307,0.7547423
2.488367,426.785,53.775,47.55,-0.07617152,-0.6505711,-0.03945015,0.7545853
2.508395,426.785,53.775,47.55,-0.07613579,-0.6507548,-0.03931096,0.7544376
2.528996,426.785,53.775,47.55,-0.07578561,-0.6508707,-0.03991259,0.7543414
2.549184,426.785,53.775,47.55,-0.07565145,-0.6512216,-0.04005225,0.7540445
2.569892,426.785,53.775,47.55,-0.07576914,-0.651658,-0.03963878,0.7536775
2.590246,426.785,53.775,47.55,-0.07560404,-0.652551,-0.03914597,0.7529469
2.610846,426.785,53.775,47.55,-0.07612003,-0.653054,-0.03909594,0.7524611
2.631078,426.785,53.775,47.55,-0.07683218,-0.6535762,-0.03927974,0.7519257
2.647529,426.785,53.775,47.55,-0.07606535,-0.6526767,-0.03870625,0.7528141
2.668252,426.785,53.775,47.55,0.07608811,0.6520312,0.03852225,-0.7533805
2.688697,426.785,53.775,47.55,-0.0757837,-0.6529982,-0.03807564,0.7525958
2.709117,426.785,53.775,47.55,-0.07575569,-0.6531799,-0.03790212,0.7524496
2.729637,426.785,53.775,47.55,-0.07579435,-0.6531238,-0.03798843,0.7524903
2.750172,426.785,53.775,47.55,-0.07591929,-0.6530873,-0.03794786,0.7525113
2.770435,426.785,53.775,47.55,-0.07565479,-0.6527072,-0.03818177,0.7528559
2.786677,426.785,53.775,47.55,-0.07534594,-0.6523176,-0.03849989,0.7532081
2.807852,426.785,53.775,47.55,-0.07494947,-0.6523918,-0.03890052,0.7531629
2.828157,426.785,53.775,47.55,-0.07482499,-0.6523828,-0.03912555,0.7531714
2.848605,426.785,53.775,47.55,-0.07503838,-0.6523508,-0.03871412,0.7531991
2.868811,426.785,53.775,47.55,-0.07507354,-0.6521444,-0.03868745,0.7533758
2.88971,426.785,53.775,47.55,-0.07513899,-0.6519061,-0.038324,0.753594
2.909839,426.785,53.775,47.55,0.07509389,0.6511945,0.03824076,-0.7542178
2.930314,426.785,53.775,47.55,0.07494871,0.6517555,0.03825232,-0.7537469
2.950611,426.785,53.775,47.55,0.07495373,0.6522066,0.03795278,-0.7533712
2.96702,426.785,53.775,47.55,0.07500229,0.6524692,0.03764208,-0.7531546
2.987963,426.785,53.775,47.55,0.07483108,0.6523621,0.03714358,-0.7532891
3.008201,426.785,53.775,47.55,-0.07437322,-0.6531965,-0.03704409,0.7526159
3.028608,426.785,53.775,47.55,-0.07438509,-0.6531938,-0.03730092,0.7526044
3.048824,426.785,53.775,47.55,-0.07442084,-0.6533958,-0.03742785,0.7524191
3.069645,426.785,53.775,47.55,-0.07470812,-0.6537638,-0.03760739,0.7520621
3.090202,426.785,53.775,47.55,-0.07473627,-0.6539298,-0.0377677,0.7519068
3.110404,426.785,53.775,47.55,-0.07453369,-0.6539623,-0.03773303,0.7519005
3.130969,426.785,53.775,47.55,-0.07436401,-0.6538883,-0.03763448,0.7519866
3.15129,426.785,53.775,47.55,-0.07418422,-0.6539032,-0.03763135,0.7519915
3.171869,426.785,53.775,47.55,-0.07422864,-0.6541053,-0.03772108,0.7518069
3.188234,426.785,53.775,47.55,-0.07426775,-0.6542853,-0.03769274,0.7516478
3.209134,426.785,53.775,47.55,-0.07429899,-0.6541735,-0.03769083,0.7517421
3.229377,426.785,53.775,47.55,-0.07417006,-0.6541771,-0.03767059,0.7517527
3.249762,426.785,53.775,47.55,-0.07395907,-0.6541074,-0.03767443,0.7518339
3.270111,426.785,53.775,47.55,-0.07381386,-0.6541685,-0.03748487,0.7518045
3.290826,426.785,53.775,47.55,-0.07389948,-0.6542063,-0.03731394,0.7517717
3.311101,426.785,53.775,47.55,-0.07379136,-0.6545134,-0.03709373,0.7515259
3.331648,426.785,53.775,47.55,-0.07381454,-0.654757,-0.03731643,0.7513003
3.34797,426.785,53.775,47.55,-0.07367618,-0.6550691,-0.03718222,0.7510486
3.368533,426.785,53.775,47.55,-0.07353107,-0.6553397,-0.03671746,0.7508495
3.389044,426.785,53.775,47.55,-0.07327877,-0.6559214,-0.03624119,0.7503892
3.409641,426.785,53.775,47.55,-0.0731885,-0.6566063,-0.03586452,0.749817
3.429765,426.785,53.775,47.55,-0.07302303,-0.6578131,-0.03523759,0.7488043
3.450325,426.785,53.775,47.55,-0.07288972,-0.6591107,-0.0352125,0.7476767
3.470699,426.785,53.775,47.55,-0.07233734,-0.6619754,-0.0344327,0.7452316
3.491242,426.785,53.775,47.55,-0.07177053,-0.664501,-0.03364448,0.7430717
3.5078,426.785,53.775,47.55,0.07146819,0.6653518,0.03312887,-0.7423624
3.528355,426.785,53.775,47.55,0.07094964,0.6674067,0.03291648,-0.7405748
3.548607,426.785,53.775,47.55,-0.06966925,-0.6711888,-0.0320613,0.7373086
3.569428,426.785,53.775,47.55,0.06925163,0.6729576,0.03186561,-0.7357425
3.589648,426.785,53.775,47.55,0.06951685,0.6751481,0.03169758,-0.7337151
3.609993,426.785,53.775,47.55,0.06910972,0.6790208,0.03099617,-0.7302014
3.630774,426.785,53.775,47.55,0.06923481,0.681354,0.03067294,-0.7280265
3.650855,426.785,53.775,47.55,-0.06903912,-0.6857781,-0.03002336,0.7239065
3.671464,426.785,53.775,47.55,-0.06858228,-0.6863501,-0.03060849,0.7233832
3.68813,426.785,53.775,47.55,-0.0680799,-0.6887898,-0.03079251,0.7211003
3.709061,426.785,53.775,47.55,-0.06772856,-0.688871,-0.03075891,0.7210573
3.729052,426.785,53.775,47.55,-0.0671478,-0.6904941,-0.03025179,0.719579
3.749658,426.785,53.775,47.55,-0.06691466,-0.6899174,-0.02954254,0.7201831
3.769889,426.785,53.775,47.55,0.06612209,0.6895967,0.02837663,-0.7206103
3.790523,426.785,53.775,47.55,0.06580688,0.6881461,0.02598989,-0.7221143
3.810923,426.785,53.775,47.55,0.06513745,0.6868433,0.02365399,-0.7234944
3.831359,426.785,53.775,47.55,0.06432467,0.6842809,0.02119719,-0.7260666
3.847662,426.785,53.775,47.55,0.06280278,0.6827545,0.01975267,-0.7276759
3.868212,426.785,53.775,47.55,0.06101684,0.6803138,0.02116235,-0.7300701
3.888963,426.785,53.775,47.55,0.06046305,0.6759241,0.0179254,-0.734268
3.909123,426.785,53.775,47.55,0.06170223,0.6738493,0.01535625,-0.7361279
3.929481,426.785,53.775,47.55,0.06144885,0.6690378,0.01105074,-0.7406014
3.95013,426.785,53.775,47.55,0.06313767,0.6633135,0.008427346,-0.7456259
3.970591,426.785,53.775,47.55,0.06168844,0.6549232,0.003963122,-0.753163
3.991302,426.785,53.775,47.55,0.06221109,0.649128,0.003002368,-0.7581251
4.007439,426.785,53.775,47.55,0.06316605,0.6402981,0.00014247,-0.765525
4.028177,426.785,53.775,47.55,0.06421177,0.6360812,-0.00126278,-0.7689449
4.048212,426.785,53.775,47.55,0.06625201,0.6270005,-0.005649935,-0.7761761
4.069001,426.785,53.775,47.55,0.07065424,0.62079,-0.008784678,-0.7807373
4.089309,426.785,53.775,47.55,0.0742771,0.6115234,-0.01150464,-0.7876482
4.10992,426.785,53.775,47.55,0.07657903,0.6085882,-0.01116061,-0.7897035
4.130437,426.785,53.775,47.55,0.07775114,0.6055013,-0.01035958,-0.7919696
4.1509,426.785,53.775,47.55,0.07998875,0.5977128,-0.01172684,-0.797624
4.171142,426.785,53.775,47.55,0.08013529,0.5950451,-0.010803,-0.7996145
4.191778,426.785,53.775,47.55,0.08258326,0.5884389,-0.01104952,-0.8042374
4.21233,426.785,53.775,47.55,0.08304542,0.587562,-0.008575752,-0.8048608
4.228615,426.785,53.775,47.55,0.08330578,0.5829496,-0.007678177,-0.80819
4.249518,426.785,53.775,47.55,0.08209521,0.5824444,-0.006965149,-0.8086844
4.269422,426.785,53.775,47.55,0.08171294,0.5786285,-0.00670078,-0.81146
4.290146,426.785,53.775,47.55,0.07760546,0.5802978,-0.00606624,-0.8106759
4.310493,426.785,53.775,47.55,0.07560161,0.5806326,-0.005671643,-0.8106283
4.33098,426.785,53.775,47.55,0.07494311,0.5816387,-0.003756937,-0.809979
4.351389,426.785,53.775,47.55,0.07680456,0.5833026,-0.003201887,-0.8086093
4.371661,426.785,53.775,47.55,0.07653629,0.5847068,-0.001955267,-0.8076239
4.388438,426.785,53.775,47.55,0.0772222,0.5866511,-2.145767E-05,-0.8061496
4.40898,426.785,53.775,47.55,0.08097816,0.5896314,0.002485156,-0.8035991
4.429305,426.785,53.775,47.55,0.08531645,0.5947378,0.005240947,-0.7993627
4.449814,426.785,53.775,47.55,0.08898039,0.5996094,0.007887226,-0.7952918
4.470364,426.785,53.775,47.55,0.09038854,0.6039374,0.009870499,-0.7918285
4.49058,426.785,53.775,47.55,0.09417215,0.6091865,0.01263849,-0.7873144
4.511372,426.785,53.775,47.55,0.09814692,0.612597,0.01371268,-0.7841583
4.531372,426.785,53.775,47.55,0.1002402,0.6157078,0.01520926,-0.7814248
4.552043,426.785,53.775,47.55,0.1002578,0.6183935,0.01722098,-0.779257
4.568546,426.785,53.775,47.55,0.1030369,0.6238698,0.02066427,-0.7744308
4.588963,426.785,53.775,47.55,0.1046201,0.6259152,0.02080066,-0.7725621
4.60943,426.785,53.775,47.55,0.1092106,0.6302418,0.02371423,-0.7683138
4.630298,426.785,53.775,47.55,0.110033,0.6311724,0.02507868,-0.7673887
4.650485,426.785,53.775,47.55,0.111521,0.6345159,0.02740019,-0.7643311
4.670979,426.785,53.775,47.55,0.1113653,0.6354093,0.02798968,-0.76359
4.691257,426.785,53.775,47.55,0.1122746,0.6365545,0.02903474,-0.7624631
4.707731,426.785,53.775,47.55,0.1136025,0.6377511,0.03045686,-0.7612099
4.7282,426.785,53.775,47.55,0.11259,0.6373272,0.03077334,-0.7617025
4.748882,426.785,53.775,47.55,0.1109239,0.6366045,0.03076365,-0.7625512
4.7693,426.785,53.775,47.55,0.1107403,0.6365479,0.03115437,-0.7626092
4.789865,426.785,53.775,47.55,0.1111424,0.6365023,0.03130842,-0.7625825
4.810354,426.785,53.775,47.55,0.1117234,0.6367623,0.03120117,-0.7622849
4.830707,426.785,53.775,47.55,0.1121785,0.6370575,0.03133991,-0.7619656
4.851265,426.785,53.775,47.55,0.1119965,0.6362618,0.03122986,-0.7626615
4.871386,426.785,53.775,47.55,0.1119295,0.6358086,0.03126604,-0.7630477
4.892033,426.785,53.775,47.55,0.1121154,0.6357567,0.03142723,-0.7630571
4.908602,426.785,53.775,47.55,0.1123376,0.635779,0.03184769,-0.7629884
4.929132,426.785,53.775,47.55,0.1122432,0.6367038,0.03270242,-0.7621945
4.94943,426.785,53.775,47.55,0.1120428,0.6373228,0.03321155,-0.7616845
4.969888,426.785,53.775,47.55,0.1120991,0.6376278,0.03272479,-0.7614419
4.990447,426.785,53.775,47.55,0.1119078,0.6380139,0.03276235,-0.7611449
5.011016,426.785,53.775,47.55,0.1104093,0.6380327,0.03271602,-0.76135
5.031434,426.785,53.775,47.55,0.1096182,0.6382816,0.03281973,-0.7612512
5.051767,426.785,53.775,47.55,0.1092069,0.6386454,0.03240333,-0.761023
5.072289,426.785,53.775,47.55,0.1105095,0.6384162,0.03283717,-0.7610087
5.088531,426.785,53.775,47.55,-0.110826,-0.639303,-0.03293675,0.7602135
5.109236,426.785,53.775,47.55,-0.1109027,-0.6409093,-0.03312793,0.7588401
5.129987,426.785,53.775,47.55,-0.1107072,-0.6410928,-0.03330748,0.7587058
5.150117,426.785,53.775,47.55,-0.1106288,-0.6411656,-0.03327395,0.7586572
5.170378,426.785,53.775,47.55,-0.1104464,-0.6413225,-0.03301531,0.7585626
5.191033,426.785,53.775,47.55,-0.1103683,-0.6412517,-0.03290959,0.7586383
5.211501,426.785,53.775,47.55,-0.1101607,-0.6413708,-0.03296184,0.7585655
5.232189,426.785,53.775,47.55,-0.1094362,-0.6413635,-0.03298707,0.7586755
5.24826,426.785,53.775,47.55,-0.1090335,-0.6411929,-0.0330572,0.7588746
5.268857,426.785,53.775,47.55,-0.1083927,-0.641135,-0.03324522,0.759007
5.289212,426.785,53.775,47.55,-0.1077831,-0.6411803,-0.03332369,0.7590521
5.310025,426.785,53.775,47.55,-0.1072563,-0.6421793,-0.03337836,0.7582797
5.330267,426.785,53.775,47.55,-0.1066187,-0.642261,-0.03330372,0.7583037
5.350894,426.785,53.775,47.55,-0.1063212,-0.6421729,-0.03319399,0.7584248
5.371105,426.785,53.775,47.55,-0.1055557,-0.6420439,-0.03298482,0.75865
5.391761,426.785,53.775,47.55,-0.1052244,-0.6439008,-0.03327969,0.7571078
5.412233,426.785,53.775,47.55,-0.1043409,-0.6458851,-0.03364524,0.755522
5.43276,426.785,53.775,47.55,-0.1039837,-0.648313,-0.03395463,0.7534752
5.448987,426.785,53.775,47.55,-0.1035902,-0.6511445,-0.03372107,0.7510946
5.469543,426.785,53.775,47.55,-0.1037855,-0.6527273,-0.03327547,0.7497123
5.490088,426.785,53.775,47.55,-0.1033831,-0.6543419,-0.03315345,0.7483646
5.510697,426.785,53.775,47.55,-0.1025609,-0.6571126,-0.03390385,0.7460127
5.53119,426.785,53.775,47.55,-0.1020844,-0.6603953,-0.03443391,0.7431496
5.551412,426.785,53.775,47.55,-0.1018233,-0.6630934,-0.03457153,0.7407726
5.571971,426.785,53.775,47.55,-0.1012762,-0.665001,-0.03486629,0.739122
5.592369,426.785,53.775,47.55,-0.1008289,-0.6668641,-0.035112,0.737491
5.609004,426.785,53.775,47.55,-0.1001206,-0.6686035,-0.03537354,0.7359986
5.629748,426.785,53.775,47.55,-0.1002979,-0.6700597,-0.03548608,0.7346435
5.649766,426.785,53.775,47.55,-0.09990136,-0.6708406,-0.03545367,0.7339863
5.670651,426.785,53.775,47.55,-0.0998327,-0.6721228,-0.03565404,0.7328119
5.690801,426.785,53.775,47.55,-0.09953544,-0.6728139,-0.03581488,0.73221
5.711667,426.785,53.775,47.55,-0.09953244,-0.6733057,-0.03595052,0.7317515
5.732198,426.785,53.775,47.55,-0.09884951,-0.6740423,-0.03622789,0.7311519
5.752159,426.785,53.775,47.55,-0.09837197,-0.6744137,-0.03635101,0.7308678
5.772541,426.785,53.775,47.55,-0.09823804,-0.6746064,-0.03666514,0.7306923
5.788936,426.785,53.775,47.55,-0.09787808,-0.6748877,-0.03688247,0.7304699
5.809619,426.785,53.775,47.55,-0.09791617,-0.6744518,-0.03670041,0.7308764
5.830101,426.785,53.775,47.55,-0.09805606,-0.6735341,-0.03627802,0.7317246
5.850892,426.785,53.775,47.55,-0.09812501,-0.6725476,-0.03616595,0.7326278
5.871258,426.785,53.775,47.55,-0.09799344,-0.6708128,-0.03622465,0.7342311
5.891745,426.785,53.775,47.55,-0.09769176,-0.6695564,-0.03577131,0.7354393
5.911983,426.785,53.775,47.55,-0.09792415,-0.6675361,-0.03540763,0.7372603
5.932539,426.785,53.775,47.55,-0.09853499,-0.6660468,-0.03540852,0.7385248
5.952909,426.785,53.775,47.55,-0.09873305,-0.6648675,-0.03512243,0.7395739
5.969324,426.785,53.775,47.55,-0.09938852,-0.6634147,-0.03489592,0.7408004
5.989965,426.785,53.775,47.55,-0.0997448,-0.6625082,-0.03450686,0.7415815
6.010459,426.785,53.775,47.55,-0.09984889,-0.6612255,-0.03447939,0.7427128
6.030984,426.785,53.775,47.55,-0.09997474,-0.6597888,-0.03432635,0.7439795
6.051355,426.785,53.775,47.55,-0.1003355,-0.6593267,-0.03449883,0.7443326
6.072095,426.785,53.775,47.55,-0.1003234,-0.6588508,-0.03452728,0.7447541
6.092202,426.785,53.775,47.55,-0.1002166,-0.6582748,-0.03434375,0.7452862
6.112541,426.785,53.775,47.55,-0.1001427,-0.6576639,-0.03402189,0.74585
6.129252,426.785,53.775,47.55,-0.1001253,-0.6560717,-0.03401451,0.7472537
6.149621,426.785,53.775,47.55,-0.1005314,-0.6546852,-0.0337239,0.7484274
6.170072,426.785,53.775,47.55,-0.1011101,-0.6548896,-0.03351081,0.7481801
6.190615,426.785,53.775,47.55,0.1017158,0.6547055,0.0338368,-0.7482445
6.211218,426.785,53.775,47.55,0.1025995,0.6570653,0.0343014,-0.7460308
6.231371,426.785,53.775,47.55,0.1036562,0.6575618,0.03435699,-0.7454446
6.251947,426.785,53.775,47.55,0.1050818,0.660239,0.03415756,-0.7428833
6.272375,426.785,53.775,47.55,0.1058497,0.6608427,0.03335716,-0.7422736
6.292732,426.785,53.775,47.55,0.1078553,0.6635529,0.03242092,-0.7396038
6.313694,426.785,53.775,47.55,0.1095284,0.6638409,0.03147491,-0.7391402
6.330012,426.785,53.775,47.55,0.1117357,0.6672279,0.03032448,-0.7358006
6.350386,426.785,53.775,47.55,0.113597,0.6674712,0.02967815,-0.7353212
6.370986,426.785,53.775,47.55,0.1155521,0.6691735,0.02948659,-0.7334747
6.391306,426.785,53.775,47.55,0.1158867,0.668733,0.02944304,-0.7338254
6.411681,426.785,53.775,47.55,0.1173761,0.6692728,0.02925675,-0.7331036
6.432111,426.785,53.775,47.55,0.1171355,0.6690211,0.02960232,-0.733358
6.452434,426.785,53.775,47.55,0.1185231,0.6705875,0.02939622,-0.7317107
6.472973,426.785,53.775,47.55,0.119212,0.6705486,0.02930766,-0.731638
6.489488,426.785,53.775,47.55,0.1205158,0.6715723,0.0295224,-0.7304759
6.510438,426.785,53.775,47.55,0.1196848,0.6710443,0.03021735,-0.7310691
6.530538,426.785,53.775,47.55,0.1199186,0.6716444,0.02986718,-0.730494
6.550934,426.785,53.775,47.55,0.1207257,0.6705419,0.02923357,-0.7313989
6.571424,426.785,53.775,47.55,0.120513,0.6696163,0.02900357,-0.7322906
6.591999,426.785,53.775,47.55,0.1193085,0.6690295,0.02970432,-0.7329957
6.612589,426.785,53.775,47.55,0.1186382,0.6693941,0.03000407,-0.7327594
6.63317,426.785,53.775,47.55,0.1188462,0.6678088,0.02973893,-0.7341816
6.649216,426.785,53.775,47.55,0.1179254,0.6672784,0.02946745,-0.7348231
6.670006,426.785,53.775,47.55,0.1170437,0.6654343,0.02901018,-0.7366523
6.690307,426.785,53.775,47.55,0.1158256,0.6635936,0.02940785,-0.7384871
6.711222,426.785,53.775,47.55,0.1145969,0.6620259,0.02980472,-0.7400683
6.731306,426.785,53.775,47.55,0.1133451,0.6611568,0.02988456,-0.7410342
6.751679,426.785,53.775,47.55,0.112623,0.6597608,0.03023297,-0.7423731
6.772143,426.785,53.775,47.55,0.111043,0.6593748,0.03085698,-0.7429283
