Time,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
3.02229,426.785,53.775,47.55,-0.05084485,-0.6279807,-0.03878832,0.7755969
3.042846,426.785,53.775,47.55,-0.05083909,-0.6279904,-0.03870465,0.7755936
3.063335,426.785,53.775,47.55,-0.05066688,-0.6280659,-0.03834931,0.7755615
3.083832,426.785,53.775,47.55,-0.05066668,-0.6281191,-0.03822584,0.7755244
3.103969,426.785,53.775,47.55,-0.05057415,-0.6282411,-0.03801269,0.7754421
3.120482,426.785,53.775,47.55,-0.05065375,-0.6282712,-0.03800539,0.7754129
3.141234,426.785,53.775,47.55,-0.0506693,-0.6283305,-0.03794675,0.7753667
3.161555,426.785,53.775,47.55,-0.05054726,-0.6284209,-0.03779618,0.7753087
3.182135,426.785,53.775,47.55,-0.05042665,-0.6285379,-0.03775334,0.7752239
3.202443,426.785,53.775,47.55,-0.050253,-0.6285705,-0.03770508,0.7752111
3.223131,426.785,53.775,47.55,-0.05009808,-0.6285434,-0.03752726,0.7752517
3.243541,426.785,53.775,47.55,-0.04979657,-0.6287654,-0.03733111,0.7751006
3.263977,426.785,53.775,47.55,-0.04971379,-0.6287608,-0.03731977,0.7751101
3.284776,426.785,53.775,47.55,-0.04977047,-0.6287947,-0.03727278,0.7750812
3.300744,426.785,53.775,47.55,-0.04958977,-0.6289041,-0.03709039,0.7750129
3.32125,426.785,53.775,47.55,-0.04947757,-0.6289973,-0.03670624,0.7749626
3.34178,426.785,53.775,47.55,-0.04946491,-0.6291116,-0.0362743,0.7748909
3.362325,426.785,53.775,47.55,-0.04927857,-0.6291111,-0.03578887,0.7749258
3.382959,426.785,53.775,47.55,-0.0491911,-0.6291507,-0.03596786,0.774891
3.403086,426.785,53.775,47.55,-0.04913004,-0.6292869,-0.03586844,0.7747889
3.423714,426.785,53.775,47.55,-0.04911397,-0.6292999,-0.03555951,0.7747935
3.440004,426.785,53.775,47.55,-0.04899528,-0.629326,-0.03515247,0.7747984
3.460604,426.785,53.775,47.55,-0.04898642,-0.6295317,-0.03503378,0.7746373
3.481679,426.785,53.775,47.55,-0.04893883,-0.6295215,-0.03494865,0.7746524
3.501443,426.785,53.775,47.55,-0.04869802,-0.6295403,-0.03465427,0.7746656
3.522085,426.785,53.775,47.55,-0.04827328,-0.6294653,-0.03441852,0.7747636
3.542727,426.785,53.775,47.55,-0.04840795,-0.6295322,-0.03443842,0.7746999
3.562861,426.785,53.775,47.55,-0.0484014,-0.6296402,-0.03414968,0.7746252
3.583759,426.785,53.775,47.55,-0.04852222,-0.6297275,-0.03377777,0.7745631
3.603784,426.785,53.775,47.55,-0.04850297,-0.6297206,-0.03341055,0.774586
3.62451,426.785,53.775,47.55,-0.04815761,-0.6296465,-0.03315597,0.7746786
3.64076,426.785,53.775,47.55,-0.04789354,-0.6295025,-0.03308946,0.7748148
3.661224,426.785,53.775,47.55,-0.04792111,-0.629519,-0.03295657,0.7748053
3.682355,426.785,53.775,47.55,-0.04792811,-0.6297328,-0.03284884,0.7746357
3.702136,426.785,53.775,47.55,-0.04795757,-0.6297477,-0.03271629,0.7746274
3.722921,426.785,53.775,47.55,-0.04825835,-0.6297895,-0.03266831,0.7745768
3.743088,426.785,53.775,47.55,-0.0483323,-0.6298975,-0.03266823,0.7744843
3.76373,426.785,53.775,47.55,-0.04838862,-0.6298988,-0.03284845,0.7744721
3.78422,426.785,53.775,47.55,-0.04841962,-0.6300259,-0.03277911,0.7743697
3.804673,426.785,53.775,47.55,-0.04867419,-0.6301531,-0.03274724,0.7742517
3.820948,426.785,53.775,47.55,-0.04897982,-0.6305968,-0.0325777,0.7738783
3.841552,426.785,53.775,47.55,-0.04937786,-0.6305479,-0.03328148,0.7738627
3.861967,426.785,53.775,47.55,-0.04986451,-0.6306301,-0.03395605,0.7737352
3.882979,426.785,53.775,47.55,-0.05047302,-0.6306971,-0.03442055,0.7736207
3.903016,426.785,53.775,47.55,-0.05073742,-0.6306169,-0.03474342,0.7736543
3.923435,426.785,53.775,47.55,-0.0510787,-0.6305993,-0.03505634,0.773632
3.943779,426.785,53.775,47.55,-0.05156998,-0.6306838,-0.03540423,0.7735147
3.964522,426.785,53.775,47.55,-0.05181023,-0.6306422,-0.03565044,0.7735214
3.985062,426.785,53.775,47.55,-0.05245843,-0.6306197,-0.03632765,0.7734644
4.001451,426.785,53.775,47.55,-0.05276024,-0.6303676,-0.03662105,0.7736356
4.021702,426.785,53.775,47.55,-0.05307968,-0.6303411,-0.0371915,0.7736081
4.042265,426.785,53.775,47.55,-0.05323268,-0.6305118,-0.0372025,0.7734581
4.06249,426.785,53.775,47.55,-0.05365069,-0.6304966,-0.03776752,0.7734141
4.083499,426.785,53.775,47.55,-0.05395149,-0.6304601,-0.03787642,0.7734176
4.103762,426.785,53.775,47.55,-0.05435546,-0.6303769,-0.03817783,0.7734422
4.124259,426.785,53.775,47.55,-0.05436833,-0.6302477,-0.0383504,0.7735381
4.144588,426.785,53.775,47.55,-0.05463351,-0.6301804,-0.03867429,0.7735583
4.165164,426.785,53.775,47.55,-0.05485279,-0.6301891,-0.03877889,0.7735303
4.181615,426.785,53.775,47.55,-0.05524595,-0.6300848,-0.03919706,0.7735662
4.201905,426.785,53.775,47.55,-0.05532275,-0.6301953,-0.0392899,0.773466
4.222362,426.785,53.775,47.55,-0.05557205,-0.6302728,-0.03945058,0.7733768
4.242837,426.785,53.775,47.55,-0.05598915,-0.6302589,-0.04004429,0.7733277
4.263556,426.785,53.775,47.55,-0.05626342,-0.6301739,-0.04051273,0.7733525
4.284291,426.785,53.775,47.55,-0.05646741,-0.6300964,-0.04040131,0.7734066
4.304204,426.785,53.775,47.55,-0.05688524,-0.6300728,-0.04101652,0.7733628
4.324863,426.785,53.775,47.55,-0.05729789,-0.630191,-0.04138187,0.7732165
4.341646,426.785,53.775,47.55,-0.05781961,-0.6304342,-0.04181052,0.7729564
4.362015,426.785,53.775,47.55,-0.05792895,-0.6305611,-0.04208989,0.7728295
4.382653,426.785,53.775,47.55,-0.05780643,-0.6304833,-0.04217111,0.7728977
4.402763,426.785,53.775,47.55,-0.05798418,-0.6304563,-0.04265738,0.7728797
4.423213,426.785,53.775,47.55,-0.05809634,-0.6303845,-0.04278518,0.7729229
4.443583,426.785,53.775,47.55,-0.05837168,-0.6302851,-0.04310893,0.7729651
4.464191,426.785,53.775,47.55,-0.0587384,-0.6304995,-0.0429715,0.7727702
4.484653,426.785,53.775,47.55,-0.0588526,-0.630567,-0.04336141,0.7726846
4.504972,426.785,53.775,47.55,-0.0589604,-0.6305737,-0.04381702,0.7726452
4.521383,426.785,53.775,47.55,-0.05889758,-0.6306189,-0.04389617,0.7726086
4.542227,426.785,53.775,47.55,-0.05875133,-0.6304666,-0.04397864,0.7727393
4.562347,426.785,53.775,47.55,-0.05907376,-0.6304609,-0.04430243,0.7727009
4.583067,426.785,53.775,47.55,-0.05912812,-0.6305089,-0.04409522,0.7726695
4.603241,426.785,53.775,47.55,-0.05920586,-0.6304731,-0.04409055,0.772693
4.623933,426.785,53.775,47.55,-0.05912254,-0.6304739,-0.04424774,0.7726897
4.644341,426.785,53.775,47.55,-0.05910398,-0.630555,-0.0444889,0.7726111
4.664691,426.785,53.775,47.55,-0.05919267,-0.6306662,-0.04455091,0.7725099
4.681249,426.785,53.775,47.55,-0.05925077,-0.6306562,-0.04451511,0.7725157
4.701671,426.785,53.775,47.55,-0.05923778,-0.6306011,-0.0445602,0.7725592
4.721977,426.785,53.775,47.55,-0.05936843,-0.6307468,-0.0446284,0.7724262
4.742558,426.785,53.775,47.55,-0.0593572,-0.6309429,-0.04452072,0.7722732
4.763215,426.785,53.775,47.55,-0.05924885,-0.6310331,-0.04448622,0.7722098
4.783768,426.785,53.775,47.55,-0.05915875,-0.6309576,-0.04443087,0.7722815
4.803881,426.785,53.775,47.55,-0.0592119,-0.6309018,-0.04462523,0.7723118
4.824485,426.785,53.775,47.55,-0.05919883,-0.6308768,-0.04483932,0.7723208
4.844847,426.785,53.775,47.55,-0.05932728,-0.6309256,-0.04483092,0.7722716
4.865286,426.785,53.775,47.55,-0.05953976,-0.6307492,-0.0449653,0.7723915
4.882005,426.785,53.775,47.55,-0.05975226,-0.6306168,-0.04477901,0.7724941
4.902396,426.785,53.775,47.55,-0.05983901,-0.6305375,-0.04473426,0.7725546
4.922846,426.785,53.775,47.55,-0.05994045,-0.6304934,-0.04480709,0.7725785
4.943285,426.785,53.775,47.55,-0.06003186,-0.630475,-0.04477625,0.7725882
4.963747,426.785,53.775,47.55,-0.06008691,-0.6304388,-0.04479421,0.7726125
4.984715,426.785,53.775,47.55,-0.06016435,-0.6304042,-0.04487426,0.7726301
5.005109,426.785,53.775,47.55,-0.06028211,-0.6304232,-0.04496698,0.7725999
5.021088,426.785,53.775,47.55,-0.06051466,-0.6303778,-0.04504192,0.7726145
5.041588,426.785,53.775,47.55,-0.06077707,-0.6303419,-0.04499844,0.7726257
5.06182,426.785,53.775,47.55,-0.06103695,-0.630292,-0.0451078,0.7726395
5.082838,426.785,53.775,47.55,-0.06109717,-0.630295,-0.04522038,0.7726258
5.103047,426.785,53.775,47.55,-0.06126988,-0.630304,-0.04521743,0.7726049
5.123456,426.785,53.775,47.55,-0.06126432,-0.6303312,-0.04527362,0.77258
5.144005,426.785,53.775,47.55,-0.0613725,-0.630268,-0.04527059,0.7726229
5.164347,426.785,53.775,47.55,-0.06170721,-0.6300437,-0.04550947,0.7727652
5.18466,426.785,53.775,47.55,-0.06209446,-0.6301097,-0.04561889,0.7726739
5.205435,426.785,53.775,47.55,-0.06197013,-0.630193,-0.04577943,0.7726066
5.221723,426.785,53.775,47.55,-0.06186398,-0.6301881,-0.04589289,0.7726123
5.242529,426.785,53.775,47.55,-0.06179003,-0.6302586,-0.04569839,0.7725722
5.262652,426.785,53.775,47.55,-0.06186624,-0.6302305,-0.0456638,0.7725911
5.283339,426.785,53.775,47.55,-0.06197018,-0.6300196,-0.04573943,0.7727503
5.303665,426.785,53.775,47.55,-0.06196519,-0.630066,-0.04570755,0.7727147
5.32434,426.785,53.775,47.55,-0.06206539,-0.6301042,-0.04584017,0.7726676
5.344639,426.785,53.775,47.55,-0.06217723,-0.6301129,-0.04594471,0.7726454
5.365066,426.785,53.775,47.55,-0.06228133,-0.6302172,-0.04600957,0.772548
5.381522,426.785,53.775,47.55,-0.06233913,-0.6302746,-0.04592528,0.7725016
5.406189,426.785,53.775,47.55,-0.06228312,-0.630182,-0.04578542,0.77259
5.42228,426.785,53.775,47.55,-0.06242734,-0.6301887,-0.04572617,0.7725765
5.442997,426.785,53.775,47.55,-0.06270156,-0.6301544,-0.04583665,0.7725756
5.46327,426.785,53.775,47.55,-0.06293249,-0.6301317,-0.04589141,0.7725722
5.484101,426.785,53.775,47.55,-0.06296583,-0.6300555,-0.04599598,0.7726253
5.504494,426.785,53.775,47.55,-0.06285993,-0.6299963,-0.04624728,0.7726672
5.52475,426.785,53.775,47.55,-0.06280374,-0.6299667,-0.04641844,0.7726856
5.545555,426.785,53.775,47.55,-0.06288356,-0.6301438,-0.04624521,0.7725452
5.565909,426.785,53.775,47.55,-0.06291579,-0.6302454,-0.04625239,0.7724591
5.582418,426.785,53.775,47.55,-0.06299528,-0.630211,-0.04627917,0.7724791
5.602735,426.785,53.775,47.55,-0.06309552,-0.63024,-0.04651453,0.7724331
5.623063,426.785,53.775,47.55,-0.06313751,-0.6301596,-0.04654658,0.7724934
5.643668,426.785,53.775,47.55,-0.06320965,-0.6301314,-0.04652135,0.7725121
5.663941,426.785,53.775,47.55,-0.06326033,-0.6301146,-0.04648837,0.7725235
5.684555,426.785,53.775,47.55,-0.06326781,-0.630051,-0.04637787,0.7725816
5.704981,426.785,53.775,47.55,-0.0632248,-0.6299397,-0.04643624,0.7726722
5.725392,426.785,53.775,47.55,-0.0632216,-0.6298141,-0.04657509,0.7727665
5.74579,426.785,53.775,47.55,-0.06330837,-0.6298796,-0.0465882,0.7727053
5.766496,426.785,53.775,47.55,-0.06345793,-0.6298909,-0.04653189,0.7726872
5.782791,426.785,53.775,47.55,-0.06351111,-0.6297538,-0.04647058,0.7727981
5.80326,426.785,53.775,47.55,-0.06352135,-0.6297489,-0.04642989,0.7728038
5.82407,426.785,53.775,47.55,-0.06337376,-0.6297337,-0.04641388,0.7728292
5.844403,426.785,53.775,47.55,-0.0633948,-0.6296564,-0.04650395,0.7728851
5.864823,426.785,53.775,47.55,-0.06342506,-0.6295253,-0.04667014,0.7729794
5.8855,426.785,53.775,47.55,-0.06345398,-0.6293311,-0.04651216,0.7731447
5.905712,426.785,53.775,47.55,-0.06344432,-0.6292161,-0.04647999,0.773241
5.922162,426.785,53.775,47.55,-0.06334025,-0.6293694,-0.04647652,0.773125
5.942748,426.785,53.775,47.55,-0.06339604,-0.6293395,-0.04642845,0.7731476
5.963137,426.785,53.775,47.55,-0.06351544,-0.6294052,-0.0463003,0.773092
5.983771,426.785,53.775,47.55,-0.06364374,-0.6293121,-0.04622819,0.7731616
6.004358,426.785,53.775,47.55,-0.06380819,-0.6291895,-0.04641208,0.7732367
6.024522,426.785,53.775,47.55,-0.06364553,-0.629134,-0.04655385,0.7732868
6.044965,426.785,53.775,47.55,-0.06349047,-0.6289856,-0.04664474,0.7734147
6.065455,426.785,53.775,47.55,-0.06332397,-0.6289423,-0.04644819,0.7734755
6.081815,426.785,53.775,47.55,-0.0631824,-0.6289771,-0.04632316,0.7734663
6.102739,426.785,53.775,47.55,-0.06339165,-0.6290396,-0.04635233,0.7733966
6.123038,426.785,53.775,47.55,-0.06361771,-0.6290131,-0.04636204,0.7733991
6.143396,426.785,53.775,47.55,-0.06356435,-0.6289344,-0.04649776,0.7734593
6.163625,426.785,53.775,47.55,-0.06349614,-0.6289266,-0.04652905,0.7734693
6.184289,426.785,53.775,47.55,-0.06347155,-0.6291267,-0.04633927,0.7733198
6.204586,426.785,53.775,47.55,-0.06344418,-0.6291524,-0.04637453,0.773299
6.225273,426.785,53.775,47.55,-0.06340848,-0.6291147,-0.04646196,0.7733275
6.245484,426.785,53.775,47.55,-0.06340227,-0.6290364,-0.0464913,0.7733899
6.262262,426.785,53.775,47.55,-0.06363522,-0.6289244,-0.04628592,0.7734742
6.286732,426.785,53.775,47.55,-0.06377079,-0.6288855,-0.04629018,0.7734944
6.303503,426.785,53.775,47.55,-0.06382345,-0.6288494,-0.04639746,0.7735131
6.323746,426.785,53.775,47.55,-0.06384432,-0.6288535,-0.04660602,0.7734954
6.344009,426.785,53.775,47.55,-0.06374194,-0.6287123,-0.04689981,0.7736009
6.364603,426.785,53.775,47.55,-0.06370385,-0.6286467,-0.04697169,0.7736529
6.385511,426.785,53.775,47.55,-0.06380728,-0.6285945,-0.04679221,0.7736977
6.406082,426.785,53.775,47.55,-0.06382399,-0.6285527,-0.04659646,0.7737421
6.426192,426.785,53.775,47.55,-0.06385104,-0.6284973,-0.04663717,0.7737824
6.446357,426.785,53.775,47.55,-0.06378113,-0.6285652,-0.04696363,0.7737132
6.463491,426.785,53.775,47.55,-0.06377135,-0.6285611,-0.04704805,0.7737122
6.483193,426.785,53.775,47.55,-0.06378495,-0.6285221,-0.046981,0.773747
6.503961,426.785,53.775,47.55,-0.06375667,-0.6283973,-0.04684706,0.7738588
6.524342,426.785,53.775,47.55,-0.06383078,-0.6283634,-0.046795,0.7738833
6.544806,426.785,53.775,47.55,-0.06395306,-0.628257,-0.04686794,0.7739552
6.565115,426.785,53.775,47.55,-0.06388216,-0.6283118,-0.04688927,0.7739152
6.585563,426.785,53.775,47.55,-0.06390221,-0.6283741,-0.0469307,0.7738605
6.6066,426.785,53.775,47.55,-0.06385359,-0.6283293,-0.04716509,0.7738866
6.626502,426.785,53.775,47.55,-0.06385532,-0.6283271,-0.04708887,0.773893
6.643188,426.785,53.775,47.55,-0.06382178,-0.6283254,-0.04703768,0.7739002
6.663691,426.785,53.775,47.55,-0.06390819,-0.6283804,-0.0468578,0.7738593
6.684058,426.785,53.775,47.55,-0.0639841,-0.6284069,-0.04683992,0.7738326
6.704242,426.785,53.775,47.55,-0.06396886,-0.6284541,-0.04692058,0.7737906
6.725188,426.785,53.775,47.55,-0.06392936,-0.6283719,-0.04696129,0.7738582
6.745439,426.785,53.775,47.55,-0.06398454,-0.6282743,-0.04686502,0.7739387
6.766037,426.785,53.775,47.55,-0.06408589,-0.6282254,-0.04666296,0.7739823
6.782546,426.785,53.775,47.55,-0.0641275,-0.6282639,-0.0465476,0.7739545
6.802828,426.785,53.775,47.55,-0.06392097,-0.6282817,-0.04645878,0.7739624
6.823331,426.785,53.775,47.55,-0.06373681,-0.6282105,-0.04636679,0.7740409
6.843941,426.785,53.775,47.55,-0.06337845,-0.6281895,-0.04645785,0.7740819
6.864261,426.785,53.775,47.55,-0.06307463,-0.6282006,-0.04649008,0.7740959
6.884902,426.785,53.775,47.55,-0.0633022,-0.6282378,-0.0463461,0.7740557
6.905324,426.785,53.775,47.55,-0.06339169,-0.6283461,-0.04611559,0.7739742
6.925781,426.785,53.775,47.55,-0.0635173,-0.6283626,-0.04624577,0.7739427
6.946226,426.785,53.775,47.55,-0.06334598,-0.6283838,-0.04636569,0.7739325
6.966658,426.785,53.775,47.55,-0.06319634,-0.6285007,-0.04624697,0.7738569
6.983007,426.785,53.775,47.55,-0.06302308,-0.628575,-0.04614712,0.7738166
7.003652,426.785,53.775,47.55,-0.06305572,-0.628642,-0.0461093,0.7737617
7.024452,426.785,53.775,47.55,-0.0630447,-0.628771,-0.04593612,0.7736681
7.044595,426.785,53.775,47.55,-0.06300656,-0.6288424,-0.04563296,0.7736312
7.064884,426.785,53.775,47.55,-0.06291899,-0.6288114,-0.04565645,0.7736621
7.085352,426.785,53.775,47.55,-0.06286263,-0.6287935,-0.04567246,0.7736803
7.105982,426.785,53.775,47.55,-0.06274106,-0.628849,-0.04575524,0.7736402
7.12627,426.785,53.775,47.55,-0.06250607,-0.6288669,-0.04574781,0.773645
7.143047,426.785,53.775,47.55,-0.06226562,-0.6289563,-0.04574121,0.7735922
7.163332,426.785,53.775,47.55,-0.0622346,-0.6289648,-0.04565378,0.7735928
7.183657,426.785,53.775,47.55,-0.06206357,-0.6289524,-0.04552798,0.7736241
7.204127,426.785,53.775,47.55,-0.0621573,-0.6289412,-0.04541726,0.7736322
7.224893,426.785,53.775,47.55,-0.06219544,-0.6289709,-0.04539653,0.7736062
7.245141,426.785,53.775,47.55,-0.06222027,-0.6289669,-0.04546266,0.7736037
7.265629,426.785,53.775,47.55,-0.06214783,-0.6289637,-0.04544397,0.7736131
7.286135,426.785,53.775,47.55,-0.06209644,-0.6289059,-0.04543241,0.7736648
7.302454,426.785,53.775,47.55,-0.06213323,-0.6288791,-0.04532,0.7736904
7.323346,426.785,53.775,47.55,-0.0621581,-0.6287374,-0.04529993,0.7738047
7.343451,426.785,53.775,47.55,-0.06223559,-0.6284996,-0.04526122,0.7739939
7.363892,426.785,53.775,47.55,-0.06234229,-0.628448,-0.0451472,0.7740338
7.384749,426.785,53.775,47.55,-0.06218006,-0.6285177,-0.04508931,0.7739936
7.405206,426.785,53.775,47.55,-0.06201307,-0.6284481,-0.0449396,0.7740722
7.425375,426.785,53.775,47.55,-0.06195346,-0.6284095,-0.04504989,0.774102
7.445752,426.785,53.775,47.55,-0.06196379,-0.6284046,-0.04506312,0.7741044
7.466177,426.785,53.775,47.55,-0.06211151,-0.6283644,-0.04488625,0.7741354
7.482708,426.785,53.775,47.55,-0.0622113,-0.6283612,-0.04478575,0.7741358
7.503217,426.785,53.775,47.55,-0.06204804,-0.6284381,-0.04475316,0.7740883
7.523774,426.785,53.775,47.55,-0.06195565,-0.6284857,-0.04463274,0.7740641
7.548187,426.785,53.775,47.55,-0.06177539,-0.6285247,-0.04461396,0.774048
7.564509,426.785,53.775,47.55,-0.0616739,-0.6286337,-0.04440879,0.7739793
7.585099,426.785,53.775,47.55,-0.0616938,-0.6286804,-0.04438628,0.773941
7.605467,426.785,53.775,47.55,-0.06155568,-0.6287562,-0.04434568,0.7738928
7.626291,426.785,53.775,47.55,-0.06134883,-0.6287549,-0.04430879,0.7739125
7.646753,426.785,53.775,47.55,-0.06106427,-0.628756,-0.04417153,0.7739418
7.667127,426.785,53.775,47.55,-0.06080753,-0.6288363,-0.04385503,0.7739148
7.683221,426.785,53.775,47.55,-0.06070236,-0.6290287,-0.04347802,0.773788
7.703765,426.785,53.775,47.55,-0.06064926,-0.628903,-0.04385528,0.7738731
7.724155,426.785,53.775,47.55,-0.06044408,-0.6290098,-0.04395832,0.7737964
7.744816,426.785,53.775,47.55,-0.060489,-0.6290408,-0.04407641,0.773761
7.765276,426.785,53.775,47.55,-0.06052164,-0.6290287,-0.04402674,0.7737711
7.785777,426.785,53.775,47.55,-0.06046943,-0.6289895,-0.04389206,0.7738147
7.806216,426.785,53.775,47.55,-0.06034529,-0.629061,-0.04372662,0.7737756
7.826605,426.785,53.775,47.55,-0.06033337,-0.629215,-0.04338385,0.7736707
7.842993,426.785,53.775,47.55,-0.06026741,-0.6292945,-0.04303193,0.7736309
7.863538,426.785,53.775,47.55,-0.06030487,-0.629221,-0.04334404,0.7736703
7.883961,426.785,53.775,47.55,-0.06028797,-0.6292501,-0.04336209,0.7736468
7.904557,426.785,53.775,47.55,-0.06020872,-0.6292729,-0.04327248,0.7736396
7.924947,426.785,53.775,47.55,-0.0601394,-0.6292446,-0.04315021,0.7736748
7.945593,426.785,53.775,47.55,-0.06000122,-0.6293361,-0.04309995,0.7736139
7.96596,426.785,53.775,47.55,-0.05975164,-0.6293948,-0.04300752,0.7735906
7.986469,426.785,53.775,47.55,-0.05967709,-0.6294215,-0.04289858,0.7735807
8.006977,426.785,53.775,47.55,-0.05951715,-0.6294698,-0.04266791,0.7735665
8.027588,426.785,53.775,47.55,-0.05959755,-0.629437,-0.04269364,0.7735854
8.04358,426.785,53.775,47.55,-0.05961803,-0.6294343,-0.04273706,0.7735838
8.06437,426.785,53.775,47.55,-0.05953294,-0.6294305,-0.04290878,0.7735839
8.084751,426.785,53.775,47.55,-0.05956084,-0.629451,-0.04297423,0.7735615
8.105174,426.785,53.775,47.55,-0.05961426,-0.629328,-0.04295965,0.7736583
8.125751,426.785,53.775,47.55,-0.05973742,-0.6293628,-0.04277017,0.773631
8.14615,426.785,53.775,47.55,-0.05978981,-0.6294092,-0.04276829,0.7735891
8.166739,426.785,53.775,47.55,-0.05979491,-0.6293678,-0.04283246,0.7736189
8.18714,426.785,53.775,47.55,-0.059798,-0.6293039,-0.04292917,0.7736653
8.203364,426.785,53.775,47.55,-0.05985532,-0.6291918,-0.04290097,0.7737536
8.224252,426.785,53.775,47.55,-0.0599142,-0.6292441,-0.04270494,0.7737173
8.244423,426.785,53.775,47.55,-0.06004928,-0.6292359,-0.04254496,0.7737224
8.265192,426.785,53.775,47.55,-0.0600309,-0.629301,-0.04260926,0.7736674
8.285319,426.785,53.775,47.55,-0.06000278,-0.6292674,-0.04269004,0.7736924
8.306048,426.785,53.775,47.55,-0.05991133,-0.6291609,-0.04285829,0.7737767
8.326303,426.785,53.775,47.55,-0.05990937,-0.6290285,-0.04298511,0.7738775
8.346904,426.785,53.775,47.55,-0.06009325,-0.6290147,-0.04301253,0.7738729
8.367165,426.785,53.775,47.55,-0.06011508,-0.6290046,-0.04301742,0.7738791
8.383814,426.785,53.775,47.55,-0.06011186,-0.6290243,-0.04304614,0.7738618
8.404475,426.785,53.775,47.55,-0.06022228,-0.6291052,-0.04294419,0.7737932
8.425088,426.785,53.775,47.55,-0.0604589,-0.6290187,-0.04316493,0.7738327
8.445541,426.785,53.775,47.55,-0.06063778,-0.6290972,-0.04313801,0.7737563
8.465778,426.785,53.775,47.55,-0.06049015,-0.6290796,-0.04326561,0.7737751
8.486095,426.785,53.775,47.55,-0.06020966,-0.6290577,-0.04341094,0.7738067
8.506924,426.785,53.775,47.55,-0.06000957,-0.6290908,-0.04334673,0.7737989
8.527226,426.785,53.775,47.55,-0.06015077,-0.6292744,-0.04315966,0.7736492
8.547483,426.785,53.775,47.55,-0.06048608,-0.6293218,-0.04332151,0.7735754
8.563754,426.785,53.775,47.55,-0.06066313,-0.6293031,-0.04344568,0.7735698
8.584515,426.785,53.775,47.55,-0.06066711,-0.6292899,-0.04355136,0.7735742
8.604926,426.785,53.775,47.55,-0.06059519,-0.6292587,-0.0434808,0.7736093
8.62545,426.785,53.775,47.55,-0.06062665,-0.6292261,-0.04344748,0.7736352
8.646068,426.785,53.775,47.55,-0.06081773,-0.6291193,-0.04338142,0.7737107
8.666165,426.785,53.775,47.55,-0.06090622,-0.6291017,-0.04337771,0.7737182
8.686741,426.785,53.775,47.55,-0.06087853,-0.6291443,-0.04331669,0.7736892
8.707055,426.785,53.775,47.55,-0.06092679,-0.629206,-0.04320013,0.7736418
8.727897,426.785,53.775,47.55,-0.06097282,-0.6289701,-0.04344421,0.7738163
8.744038,426.785,53.775,47.55,-0.06108384,-0.6288056,-0.04362758,0.7739308
8.764778,426.785,53.775,47.55,-0.06121084,-0.6287392,-0.04361317,0.7739756
8.785313,426.785,53.775,47.55,-0.06131916,-0.6286571,-0.04363453,0.7740325
8.805854,426.785,53.775,47.55,-0.06117011,-0.6288869,-0.04327734,0.7738777
8.826097,426.785,53.775,47.55,-0.06116344,-0.6289755,-0.04324593,0.773808
8.84684,426.785,53.775,47.55,-0.06117491,-0.6292265,-0.04332622,0.7735984
8.867146,426.785,53.775,47.55,-0.06120412,-0.6294736,-0.04337345,0.7733924
8.887663,426.785,53.775,47.55,-0.06115226,-0.6298917,-0.04353895,0.7730469
8.903938,426.785,53.775,47.55,-0.0609834,-0.6302118,-0.04353829,0.7727992
8.924732,426.785,53.775,47.55,-0.06101266,-0.6302487,-0.04369392,0.7727581
8.944927,426.785,53.775,47.55,-0.06118869,-0.6306363,-0.04382441,0.7724203
8.965596,426.785,53.775,47.55,-0.06114745,-0.6308851,-0.04414254,0.7722024
8.986017,426.785,53.775,47.55,-0.0612771,-0.6311713,-0.04434114,0.7719467
9.006553,426.785,53.775,47.55,-0.06120293,-0.6313282,-0.04460578,0.7718091
9.02678,426.785,53.775,47.55,-0.0611223,-0.6316957,-0.04471048,0.7715086
9.047476,426.785,53.775,47.55,-0.06136414,-0.6319752,-0.04479989,0.7712555
9.067729,426.785,53.775,47.55,-0.06152314,-0.6323108,-0.04506466,0.7709521
9.084125,426.785,53.775,47.55,-0.06164505,-0.6326551,-0.04536867,0.770642
9.10446,426.785,53.775,47.55,-0.06195778,-0.6332167,-0.04577484,0.7701316
9.125334,426.785,53.775,47.55,-0.06206091,-0.6335521,-0.04608192,0.7698289
9.145475,426.785,53.775,47.55,-0.06222274,-0.634498,-0.04662312,0.7690039
9.166234,426.785,53.775,47.55,-0.06258509,-0.6352029,-0.04651486,0.7683989
9.186409,426.785,53.775,47.55,-0.06304378,-0.636289,-0.04719517,0.7674207
9.207092,426.785,53.775,47.55,-0.06360453,-0.6370295,-0.04805643,0.7667063
9.227742,426.785,53.775,47.55,-0.06407741,-0.6387607,-0.0491188,0.7651578
9.248096,426.785,53.775,47.55,-0.0659463,-0.639922,-0.04963723,0.7639942
9.264477,426.785,53.775,47.55,-0.06680723,-0.6409022,-0.05004278,0.7630708
9.285028,426.785,53.775,47.55,-0.06822507,-0.6413304,-0.05042296,0.7625604
9.305377,426.785,53.775,47.55,-0.07019769,-0.6427482,-0.05113935,0.7611385
9.326267,426.785,53.775,47.55,-0.07146412,-0.6434197,-0.05269372,0.7603469
9.346402,426.785,53.775,47.55,-0.07370305,-0.6450468,-0.05371175,0.7586815
9.366914,426.785,53.775,47.55,-0.07580798,-0.6454899,-0.05525441,0.7579861
