Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,427.127,54.16443,47.96138,0.4113802,-0.03557315,-0.3419714,-0.00670029,-0.8067561,0.01014272,0.5907596
0.4176869,427.1266,54.16426,47.96262,0.412612,-0.03573453,-0.3415428,-0.006819441,-0.8014911,0.01132394,0.5978605
0.4428485,427.1258,54.16421,47.9646,0.4145987,-0.0357917,-0.3407949,-0.006783402,-0.7945137,0.01231475,0.6070836
0.4615845,427.1255,54.16418,47.96534,0.4153383,-0.03581459,-0.3404635,-0.006782517,-0.7917457,0.0124445,0.6106865
0.4801329,427.1253,54.16414,47.96566,0.41566,-0.03586001,-0.3403218,-0.006930864,-0.790572,0.01236854,0.612205
0.4891765,427.1252,54.16413,47.96601,0.4160064,-0.03586935,-0.3401741,-0.007185794,-0.7894383,0.01257032,0.6136591
0.5018923,427.1251,54.16413,47.96632,0.4163214,-0.03587486,-0.3400693,-0.007110967,-0.788487,0.01248768,0.6148835
0.5165213,427.1249,54.16415,47.96661,0.4166059,-0.03585605,-0.3399028,-0.006989513,-0.7875493,0.01267166,0.6160819
0.5306597,427.1248,54.16407,47.96691,0.4169054,-0.03593101,-0.3397898,-0.006911901,-0.7866685,0.01262657,0.6172078
0.543988,427.1247,54.16401,47.96724,0.4172404,-0.03599708,-0.3396639,-0.006670074,-0.7857461,0.01275389,0.6183819
0.5576743,427.1246,54.16394,47.96756,0.4175546,-0.03605917,-0.339624,-0.006162375,-0.7848524,0.01277577,0.6195204
0.5713807,427.1245,54.16397,47.9679,0.4178928,-0.03602991,-0.3395287,-0.006405744,-0.7838187,0.01320714,0.6208163
0.5852886,427.1245,54.16405,47.96822,0.4182123,-0.03595233,-0.3394622,-0.006542538,-0.782944,0.01335083,0.6219145
0.5985427,427.1244,54.16411,47.96842,0.418414,-0.03589279,-0.3394215,-0.006581352,-0.7822636,0.0133633,0.6227695
0.6129187,427.1244,54.16412,47.96866,0.4186548,-0.03588402,-0.3394022,-0.006511234,-0.7817324,0.0134004,0.6234362
0.6310619,427.1245,54.16413,47.96881,0.4188117,-0.03587121,-0.3394587,-0.006279693,-0.7813615,0.01356948,0.6238995
0.6408296,427.1244,54.16404,47.96907,0.4190623,-0.0359657,-0.3393964,-0.006230457,-0.7811114,0.01349746,0.6242147
0.6545576,427.1245,54.16395,47.96912,0.4191197,-0.03605339,-0.3394455,-0.006131322,-0.7810834,0.01351996,0.6242503
0.6687983,427.1245,54.1639,47.96914,0.4191323,-0.03609847,-0.3394899,-0.005999788,-0.7814751,0.01371034,0.6237571
