Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,0,0,1
0.02,426.785,54.2,47.55,0,0,0,0,0,0,1
0.3533334,427.4267,54.19323,48.4075,0.6416642,-0.006775469,0.8574928,0.01503498,-0.7369633,-0.03581877,0.6748157
0.4548369,427.4267,54.19352,48.40747,0.6417326,-0.006485611,0.8574643,0.01480642,-0.7371271,-0.03687238,0.6745849
0.4907151,427.4268,54.19361,48.4077,0.6418085,-0.00639204,0.8576909,0.01473394,-0.7369374,-0.03758444,0.6747544
0.5027617,427.4269,54.19355,48.40782,0.6419042,-0.006449595,0.857817,0.01466278,-0.7367843,-0.0377373,0.6749147
0.5161116,427.427,54.19348,48.40789,0.6419767,-0.006519563,0.8578871,0.01468559,-0.7366772,-0.03776002,0.6750298
0.5269914,427.4271,54.19339,48.40799,0.6420749,-0.006615736,0.8579921,0.01483362,-0.7365965,-0.03776843,0.6751141
0.5416057,427.4271,54.19339,48.40808,0.6421105,-0.006610463,0.8580832,0.01489421,-0.7365214,-0.03789977,0.6751874
0.555436,427.4272,54.19342,48.40818,0.6421463,-0.00657673,0.8581768,0.01484091,-0.7364538,-0.03813791,0.6752489
0.5692586,427.4272,54.19353,48.40828,0.6421775,-0.006466065,0.8582768,0.01470973,-0.7363971,-0.03835935,0.6753011
0.5846184,427.4272,54.19363,48.40838,0.6422167,-0.006369461,0.8583772,0.01471101,-0.7364234,-0.03842738,0.6752684
0.5989239,427.4272,54.1937,48.40846,0.6422559,-0.006296556,0.8584591,0.01493614,-0.7363277,-0.03866487,0.6753544
0.6119729,427.4273,54.19378,48.40854,0.6423002,-0.006220612,0.8585381,0.01489131,-0.7361997,-0.03867269,0.6754944
0.6574767,427.4273,54.19391,48.40861,0.6423365,-0.006088618,0.8586028,0.01464431,-0.7362317,-0.03877638,0.675459
0.67276,427.4275,54.19408,48.40885,0.6424943,-0.005916185,0.8588435,0.01443507,-0.7361599,-0.03918013,0.6755184
0.6929882,427.4276,54.19402,48.40877,0.6425586,-0.005980984,0.8587649,0.01470326,-0.7361147,-0.0397633,0.6755278
0.714434,427.4276,54.19406,48.40887,0.6426414,-0.005942219,0.858865,0.01457435,-0.7360119,-0.04004916,0.6756258
