Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,427.0782,54.25853,48.11125,0.5612488,0.05852486,-0.293139,0.1319464,-0.7635807,0.1184126,0.6208973
0.4209118,427.0848,54.2701,48.11161,0.5616099,0.07009782,-0.2997605,0.1062407,-0.7726007,0.08513191,0.620124
0.4386103,427.0934,54.28028,48.11349,0.5634872,0.08027461,-0.3083736,0.08150846,-0.7781194,0.05556249,0.6203221
0.4486192,427.0951,54.28194,48.11396,0.5639616,0.08194495,-0.3101177,0.07682223,-0.7785425,0.05015238,0.6208501
0.4598396,427.0968,54.2836,48.11463,0.5646279,0.083603,-0.3118255,0.07160081,-0.778872,0.04492292,0.621461
0.4762878,427.0985,54.28552,48.11534,0.5653386,0.08552268,-0.3134826,0.06630566,-0.7792464,0.03939307,0.6219541
0.4888797,427.1002,54.2874,48.11589,0.5658897,0.08739854,-0.3151888,0.06092071,-0.7795123,0.03355714,0.6225138
0.5030171,427.1019,54.28899,48.11644,0.5664343,0.08899171,-0.3168571,0.05565737,-0.7796641,0.02782471,0.6230988
0.5171511,427.1037,54.29072,48.11703,0.5670334,0.090723,-0.3186845,0.05169061,-0.7797279,0.02278409,0.6235653
0.7101769,427.1185,54.30314,48.12101,0.5710086,0.1031418,-0.3334948,0.01792297,-0.7764116,-0.01813479,0.6297105
0.7422431,427.1233,54.30663,48.12242,0.5724187,0.1066273,-0.3382801,0.006125971,-0.7743044,-0.03106719,0.6320207
0.8168952,427.1261,54.30825,48.12236,0.5723575,0.1082518,-0.3410767,0.001568804,-0.7737375,-0.0353087,0.6325198
0.8368821,427.1287,54.30973,48.12311,0.5731104,0.1097261,-0.3437245,-0.004917437,-0.7728601,-0.04179928,0.6331794
0.8530505,427.1299,54.31013,48.12305,0.5730483,0.1101268,-0.3448538,-0.006543508,-0.7730192,-0.04251859,0.6329224
0.8811399,427.1309,54.31054,48.12297,0.572964,0.1105432,-0.345872,-0.007214714,-0.7733974,-0.04214779,0.6324778
0.9098793,427.1309,54.3107,48.12256,0.5725536,0.1106966,-0.3458648,-0.00720758,-0.7739605,-0.04183415,0.6318096
0.9377154,427.1307,54.31094,48.12234,0.5723391,0.1109419,-0.3456793,-0.007278079,-0.7746588,-0.04143228,0.6309788
0.9641038,427.1304,54.31087,48.12225,0.5722423,0.1108664,-0.3453797,-0.006925968,-0.774874,-0.04089377,0.6307538
0.9910778,427.1304,54.31096,48.12218,0.5721759,0.1109556,-0.3453833,-0.007065132,-0.7754688,-0.04050503,0.6300458
