Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,426.733,54.31081,47.61296,0.06295747,0.1108092,0.05196494,-0.01071547,-0.7181313,-0.07185598,0.6921051
0.4487521,426.7329,54.31057,47.61283,0.06283003,0.1105646,0.05213857,-0.01041362,-0.7176961,-0.07213162,0.6925322
0.4843026,426.7327,54.31068,47.61303,0.06302279,0.1106797,0.05229213,-0.0104105,-0.7176422,-0.0722579,0.692575
0.5077533,426.7325,54.31078,47.61319,0.06318489,0.110775,0.05244766,-0.01036032,-0.7177231,-0.07230785,0.6924867
0.518441,426.7326,54.31082,47.61317,0.06316993,0.110818,0.05240392,-0.01042266,-0.7177801,-0.07230826,0.6924267
0.5328137,426.7326,54.31083,47.61318,0.06317812,0.1108319,0.05238381,-0.01050588,-0.7177514,-0.07241788,0.6924439
0.5462536,426.7327,54.31084,47.6132,0.06319967,0.1108382,0.05234643,-0.01058885,-0.7177421,-0.07250641,0.6924428
0.563186,426.7327,54.31087,47.61324,0.06323066,0.1108743,0.05233218,-0.01060157,-0.7177517,-0.07254269,0.6924288
0.5748777,426.7327,54.31091,47.61325,0.06324747,0.1109087,0.05234076,-0.0106944,-0.71773,-0.07267968,0.6924356
0.5896189,426.7327,54.31092,47.61328,0.06327839,0.1109219,0.05234386,-0.01073633,-0.717784,-0.07272785,0.6923738
0.6045473,426.7326,54.31093,47.61339,0.06339068,0.1109308,0.05236164,-0.01071741,-0.7178113,-0.07272433,0.6923462
0.625855,426.7326,54.31092,47.61351,0.0635025,0.110921,0.05237998,-0.01061146,-0.7178518,-0.07267019,0.6923116
0.6375831,426.7325,54.31086,47.61359,0.06358466,0.1108614,0.05251284,-0.0105819,-0.7178307,-0.07275572,0.6923249
0.6475835,426.7325,54.31078,47.61358,0.06357615,0.1107766,0.05254345,-0.01051443,-0.7177829,-0.0726433,0.6923873
0.6611996,426.7325,54.31068,47.61356,0.06356175,0.1106844,0.05255477,-0.01057393,-0.7177241,-0.07265659,0.6924459
0.6752037,426.7325,54.31065,47.61359,0.0635826,0.1106519,0.05256025,-0.01053667,-0.7177465,-0.07271086,0.6924177
0.6889198,426.7324,54.31064,47.61358,0.06357818,0.1106408,0.05256843,-0.01057387,-0.7176743,-0.07273175,0.6924897
0.7039241,426.7325,54.31069,47.61351,0.06350652,0.1106899,0.05256517,-0.01062065,-0.7176105,-0.07278541,0.6925493
0.7185075,426.7324,54.31073,47.61345,0.06345091,0.1107327,0.05257278,-0.0106162,-0.717564,-0.07286838,0.692589
