Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,0,0,1
0.02,426.785,54.2,47.55,0,0,0,0,0,0,1
0.3533334,427.3122,54.1061,48.48282,0.5271597,-0.09389955,0.9328146,-0.02050036,-0.6983431,-0.01560433,0.7152993
0.4372039,427.3121,54.10633,48.48241,0.5270599,-0.09367165,0.9324021,-0.02140668,-0.6984163,-0.0161889,0.7151884
0.4635994,427.3117,54.1066,48.48215,0.5267436,-0.09339923,0.9321476,-0.02190645,-0.6983823,-0.01681764,0.7151919
0.4762174,427.3116,54.1066,48.48207,0.5266214,-0.09340372,0.932064,-0.02200524,-0.6983744,-0.01692063,0.7151942
0.4864863,427.3116,54.10654,48.48201,0.5265834,-0.09345572,0.9320044,-0.02193839,-0.698411,-0.01684215,0.7151622
0.5009729,427.3116,54.10646,48.48192,0.5265449,-0.09354267,0.9319143,-0.02204147,-0.6984949,-0.01684112,0.7150773
0.5162041,427.3115,54.10638,48.48182,0.5265152,-0.09361612,0.9318193,-0.02203316,-0.6985724,-0.01681588,0.7150024
0.5290232,427.3115,54.1063,48.48173,0.526488,-0.09369779,0.9317272,-0.02203013,-0.6986108,-0.01681259,0.7149651
0.5429243,427.3115,54.1062,48.48164,0.5264804,-0.09379442,0.931635,-0.02195239,-0.698638,-0.01676523,0.7149419
0.5567222,427.3115,54.10617,48.48156,0.5264596,-0.09383357,0.9315588,-0.02184464,-0.6987239,-0.01668149,0.7148633
0.5704911,427.3114,54.10622,48.4815,0.5263931,-0.09377746,0.9314972,-0.02190817,-0.6988194,-0.01650608,0.714772
0.5846146,427.3113,54.1063,48.48144,0.5263296,-0.09369593,0.9314347,-0.02207768,-0.6989854,-0.01648745,0.714605
0.5976402,427.3113,54.10633,48.48136,0.5262967,-0.09366976,0.9313594,-0.02225767,-0.6991035,-0.01636362,0.7144867
0.6115838,427.3113,54.10636,48.48128,0.5262766,-0.09363797,0.9312793,-0.02221236,-0.6992715,-0.01627172,0.7143258
0.6260425,427.3112,54.10636,48.48123,0.5262389,-0.09363819,0.9312236,-0.02224431,-0.6993995,-0.01612067,0.7142028
0.6406593,427.3112,54.10635,48.4812,0.5261887,-0.09365442,0.9311967,-0.02227352,-0.6996155,-0.01615018,0.7139897
