Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,427.3009,54.16134,48.16673,0.6167301,-0.03865775,-0.5158875,-0.05325184,-0.7085888,-0.08812644,0.6980687
0.4402712,427.3006,54.16127,48.16631,0.6163067,-0.03872803,-0.5156336,-0.05215476,-0.712048,-0.08840644,0.6945876
0.4704967,427.3,54.16132,48.16665,0.6166441,-0.0386775,-0.5150393,-0.05243821,-0.7138225,-0.08770145,0.6928321
0.489143,427.3,54.16134,48.16647,0.6164677,-0.03865638,-0.5149992,-0.05275356,-0.7140169,-0.0873018,0.6926583
0.5083067,427.2998,54.16139,48.16662,0.6166202,-0.03861178,-0.5148153,-0.05305789,-0.7141783,-0.08693055,0.6925153
0.5221881,427.2998,54.16134,48.16652,0.6165207,-0.03865784,-0.5148257,-0.05337674,-0.7141876,-0.08679433,0.6924984
0.5360144,427.2999,54.16132,48.16628,0.6162772,-0.03867924,-0.5149247,-0.05367981,-0.7142559,-0.08661494,0.6924268
0.5494581,427.3,54.16129,48.16613,0.6161218,-0.03870728,-0.5149743,-0.05398101,-0.7143419,-0.08639938,0.6923417
0.564037,427.3,54.16132,48.16594,0.6159382,-0.03868087,-0.5150563,-0.05399238,-0.7145987,-0.08618049,0.692103
0.5775148,427.3,54.16133,48.16583,0.615828,-0.03867431,-0.5150127,-0.05422124,-0.7147619,-0.08614851,0.6919206
0.590497,427.3,54.16133,48.16569,0.6156899,-0.03867277,-0.515035,-0.05441128,-0.715044,-0.08598086,0.691635
0.6060032,427.3002,54.16135,48.16557,0.6155699,-0.03864836,-0.5152009,-0.05462484,-0.7154257,-0.08588085,0.6912357
0.6199315,427.3003,54.1614,48.16544,0.6154408,-0.03859954,-0.5152441,-0.05477465,-0.7156774,-0.08584668,0.6909676
0.6332061,427.3004,54.16136,48.16528,0.6152812,-0.03863786,-0.5153501,-0.05506801,-0.7159409,-0.08589428,0.6906653
0.7254412,427.3011,54.1612,48.16389,0.6138909,-0.03880015,-0.516147,-0.05553258,-0.7170462,-0.086075,0.6894578
0.7529778,427.3011,54.16127,48.16438,0.6143745,-0.03873495,-0.516053,-0.0559551,-0.7179034,-0.08645579,0.6884834
0.774016,427.301,54.16132,48.16505,0.6150456,-0.03868378,-0.5159627,-0.05652052,-0.7185876,-0.08672568,0.687689
0.7901506,427.3011,54.1613,48.165,0.6149927,-0.03870468,-0.5160463,-0.05659924,-0.7186804,-0.08686444,0.6875681
0.8060936,427.3011,54.16137,48.16497,0.6149671,-0.03862809,-0.5161552,-0.05669165,-0.7188329,-0.08675699,0.6874145
