Time,WorldPosX,WorldPosY,WorldPosZ,LocalPosX,LocalPosY,LocalPosZ,RotationX,RotationY,RotationZ,RotationW
0,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.02,426.785,54.2,47.55,0,0,0,0,-0.7071068,0,0.7071068
0.3533334,427.3459,54.17297,47.72707,0.1770697,-0.027033,-0.5609275,-0.020846,-0.7128637,0.01624826,0.7008046
0.4487939,427.3459,54.17308,47.72712,0.1771123,-0.02691793,-0.5609496,-0.0210718,-0.7127898,0.01608028,0.7008768
0.4738331,427.3459,54.17317,47.72719,0.1771881,-0.02682731,-0.5608885,-0.02098697,-0.712883,0.01569073,0.7007934
0.4859034,427.3459,54.17311,47.72721,0.1772101,-0.02689005,-0.5608861,-0.02071328,-0.7129373,0.01582384,0.7007433
0.4990819,427.3459,54.17303,47.72722,0.1772165,-0.0269651,-0.5608945,-0.02055982,-0.7129457,0.0159825,0.7007357
0.5136114,427.3459,54.17287,47.72722,0.1772157,-0.02712591,-0.5608988,-0.02022159,-0.7128141,0.01605232,0.7008778
0.5267959,427.3459,54.17288,47.72725,0.1772459,-0.0271191,-0.5608771,-0.02029835,-0.7127956,0.01597576,0.7008961
0.5397608,427.3459,54.17294,47.72727,0.1772684,-0.02706622,-0.5608535,-0.02040175,-0.7127008,0.01586004,0.7009922
0.5544515,427.3458,54.17296,47.72726,0.1772608,-0.02704122,-0.5608184,-0.02070349,-0.7125767,0.01573114,0.7011124
0.5684214,427.3458,54.17298,47.72725,0.17725,-0.02702153,-0.5608024,-0.0209222,-0.7125117,0.0157574,0.7011713
0.5882667,427.3458,54.17303,47.72728,0.1772712,-0.02696973,-0.5607733,-0.02100323,-0.7124792,0.01583608,0.7012001
0.5973355,427.3457,54.17307,47.72731,0.1773038,-0.0269277,-0.5607333,-0.02111607,-0.7124656,0.01581997,0.7012109
0.7032917,427.3457,54.17295,47.72729,0.1772875,-0.02705334,-0.5607411,-0.02168193,-0.7127986,0.01581266,0.7008553
0.7324895,427.3458,54.17297,47.72706,0.1770544,-0.02703207,-0.5607542,-0.02212108,-0.7130838,0.01571664,0.7005536
0.7502916,427.3458,54.17302,47.72696,0.1769542,-0.02698078,-0.5607576,-0.02234574,-0.7131653,0.01580477,0.7004614
0.7623104,427.3458,54.17307,47.72691,0.1769078,-0.02693536,-0.5607787,-0.02245473,-0.7131697,0.01602372,0.7004485
0.7804201,427.3458,54.17307,47.72688,0.176879,-0.02692677,-0.5607988,-0.02251489,-0.7131606,0.0161343,0.7004533
0.8007635,427.3458,54.17309,47.72691,0.176908,-0.02691241,-0.5607632,-0.02240624,-0.7130961,0.01609207,0.7005234
0.8216329,427.3458,54.17313,47.72685,0.1768461,-0.0268678,-0.5607873,-0.0226099,-0.712999,0.01622164,0.7006127
